thermal_core_temp,thermal_ambient_temp,cooling_fan_pwm,cooling_fan_rpm,power_voltage_12v,failure
53.01391586155112,22.30904184356032,94.1211579693726,4044.4768810093215,11.857174367598889,0
53.8437997207753,24.585683339328373,96.64886802546877,4158.529930902839,12.108234428050704,0
54.26067903838138,23.51542743435269,93.72349960480632,4143.796634005956,11.875988828122102,0
50.957925423047115,20.3554397669559,40.19686774061804,1571.0295623065585,12.165199171745055,0
40.854745860613534,23.48612595409219,96.04089349489581,4294.846052492929,11.985108691859432,0
54.243597529747944,22.422376579375523,48.247566345122586,1974.5590582767247,12.116173514524059,0
45.95852792556634,21.98461699954106,42.39557506666903,1568.8975355558114,12.05997883265563,0
45.34247945523755,23.917514433261303,43.323312074683166,1708.299494957025,12.158886725099327,0
45.919788316613946,24.546499283743927,60.93497171058601,2501.386794833031,11.859723510595721,0
54.99816984150947,24.396920178674296,77.2482451161276,3376.9394309711242,12.135843477741997,0
48.405724151816926,21.741173715166042,64.13867179113984,2547.024645817535,11.72061170201561,0
40.444368732310714,22.536181436223178,41.53325707896277,1565.0919400391185,12.006469014317053,0
54.365122038259045,23.496895147105345,68.58895805048289,2982.4262143323313,11.918111710154548,0
43.82566890589057,24.46331769068354,66.5278445362228,2856.481695893365,11.789318792400744,0
51.12016679434133,22.281238643232065,85.41095593009882,3550.573972811045,11.865971681250999,0
52.1525050890426,22.721511535004275,56.7767739055263,2213.3015617001756,11.9039016410581,0
54.653960029161226,21.34049753899096,53.05187042766203,2321.1559124029177,11.97051724768442,0
59.8957987826801,21.205690063878993,55.35633746059757,2401.3691550021026,11.921272552222621,0
44.030730778188044,24.218788733591296,58.22438935779088,2453.038329178585,12.012003896030949,0
52.719516906477935,25.034360042856235,75.94989240202999,3433.1436207411757,11.875476252661715,0
49.233973047364195,22.8919848176295,68.29152912712479,2891.4047463017673,11.9284713448498,0
55.10779746260381,24.505299346838036,60.21367391074347,2422.8984097207576,11.956640090243871,0
52.83646666317317,23.542454037571453,62.45884949702071,2760.1255588271492,12.027314433349613,0
47.917042911672596,22.032320368092314,62.25541960953857,2610.0542555814777,12.127327092275634,0
48.896680276597486,23.54209340826262,98.34440168261904,4297.857439167435,12.128049451059807,0
46.60834971859467,25.307054849698954,53.97981928317715,2101.496732355119,12.035622598770324,0
56.873430435774125,22.946260941335073,89.08369361633552,3880.047480327073,12.06453795249084,0
56.10219057331818,25.34696548372101,82.49265025529122,3395.4598835907323,12.046780037376822,0
52.57699153063621,19.070382343865383,40.33420033621304,1688.8099715025971,11.952803673620467,0
50.37047693770975,24.232853756562836,99.59057308752928,4232.169966458746,12.135087450392682,0
47.189557790190676,23.130570602357256,85.38636223801441,3639.711195058006,11.862827836127435,0
44.081598574525835,22.5514889743012,80.94697518104748,3475.0584231334237,11.692778179754423,0
53.291146667247205,23.137641164803252,64.31948246059824,2785.524281941778,11.843776591986847,0
41.77988728092926,20.01864662809866,73.31218533485738,3089.9697521499716,12.210468122265643,0
61.762470582043036,22.670492168243733,55.19625374004821,2343.4795919258117,11.955685029225348,0
43.68981337070697,23.53566885726762,42.12900430874185,1777.8841541261156,12.041119350927564,0
54.85880178238729,25.216841067112274,90.16129950675838,3744.7134310803126,11.958907497514469,0
59.62372291587224,22.22259467258953,93.7890696208703,3991.2304124647726,12.084249799323954,0
53.381798151243075,21.787259595660217,49.748238196854395,2000.7432131867995,12.010606899900957,0
51.30140670957387,22.247364434623194,87.22336575074398,3780.2953254585827,11.989711198615161,0
46.562201294781744,24.373103176553112,84.46916039713952,3637.850269108776,12.092066750257567,0
43.2025115330833,23.493126664489527,50.702500116165425,2123.9844052890444,11.930148309207176,0
54.825660347854964,22.205359694349443,65.30972815448763,2728.5862648268558,12.055811667404559,0
60.80678459431971,23.769901149670034,65.3654752500462,2703.6840755862536,11.973791750838327,0
48.512516381153034,23.14561632402206,85.59785549831491,3674.626120752213,11.983886062018065,0
45.61859844010122,24.452967485799334,90.25965434656334,3953.022495071608,11.877210375101509,0
35.197903775889856,21.94692035918397,45.68650728348226,1807.4414866243121,11.967606652592059,0
44.62391771812812,22.508506780103346,73.77815409425217,3137.0105861025977,11.918813617462924,0
49.72989671530752,22.411837770301762,85.70490981573312,3806.3962157973783,12.169488026814165,0
58.39946702282223,20.80472757780182,87.1714356439095,3934.8911314831,11.747389250421186,0
55.48298256899467,23.444180415596865,48.87961146582454,1992.7717701706615,12.133388983716669,0
53.22209533651035,23.391582908269832,71.53030858904765,3113.5165284061377,11.738361347896653,0
48.6069522171569,23.00767018496369,91.45352238176218,3896.612915533617,12.080582345641494,0
47.14912499640154,22.648119299937278,59.111114595117044,2549.805804578021,11.874340464868135,0
57.31082947197216,20.87694388692438,65.50701393470783,2755.828907537302,12.084948339625251,0
51.57346326040229,22.36903201585196,88.26151068017995,3825.824118124686,11.981796148797576,0
37.87032407368372,22.485928225209847,45.35917127102574,1703.4898342715608,11.785146996616682,0
45.75534620878412,21.79658409616757,91.5695973933387,3855.1034734965633,12.203792780976572,0
45.60877524187123,22.758071432500987,58.669403003848544,2338.86641415628,12.116496946478346,0
48.32849223015702,23.606076285221807,40.08701899546763,1621.7515555753273,12.075476318549828,0
57.206742813526304,25.829278851815793,54.0495487033815,2178.217207131828,11.90394453834182,0
50.617197428482264,23.26186671924776,45.37003845373039,1853.4032234337647,12.12166269201787,0
50.92513314406217,23.386325586084148,45.54309441977465,1737.176025820824,11.807512256760264,0
58.76917009430217,22.88833112635075,81.57014404855549,3497.1870680580614,11.6658530816239,0
43.943076638331306,20.12184317705144,52.838580138343886,2323.5101468579464,11.76565111962117,0
62.14542634215027,22.960229186826176,96.08454177861896,4323.680317310707,11.861701794551038,0
47.06249976668502,23.09034531491154,70.98667279547824,2864.252275035715,11.88677446738642,0
55.230052348403355,26.694863168727927,67.60589547729512,2819.199893804703,11.934773464673087,0
49.024236980411715,22.711458552828315,66.0570110932091,2743.5823826906526,11.941435014807054,0
52.19283581450618,23.45232101350042,81.55525838029791,3355.9183213071638,11.902524257656346,0
53.615484315880906,22.947932345442133,67.1357657514165,2989.7656037490788,11.682552784175073,0
51.849994384103965,21.246982943570703,47.71602137351151,1999.4950711788806,12.028818505141597,0
48.19553023804905,24.714234221772532,92.8103308384454,4017.7111723953954,11.9602987869823,0
45.39041148434474,24.12789954903016,65.70372093553952,2709.862671110647,11.895548462317892,0
67.20557866599884,24.18654792056457,44.44027454197015,1882.149974647736,12.209703193705904,1
46.73201278020457,21.63591881780789,71.76195924986567,3157.411803160286,11.963675195316695,0
57.29946609843607,25.10419146640415,78.84081150734221,3476.767896420139,12.008779759868426,0
39.2513755426724,20.89722340581158,56.53494784946551,2260.625026361466,12.11937752276747,0
50.20260932127235,23.880285640700407,88.02042446043055,3847.746989161655,11.776520873665875,0
53.52248713482031,26.28568343871497,80.18655076224182,3478.076357889845,11.996608491949814,0
52.35108593187096,21.514195512303967,79.02047015586601,3318.816323448459,12.118882178102494,0
33.81582855964421,22.150553405595844,65.24949717206765,2819.1324594841853,11.986300664595163,0
52.14632072610144,23.14947704763146,97.71491808467727,4370.616671858485,11.804498611997161,0
43.34633778661835,22.244786518825702,56.45135007695486,2502.6638590982093,11.92762868325821,0
50.620079120570345,20.674004853400803,74.66233006092716,3184.9175184461137,12.028347996861546,0
44.884869281180066,23.102844462209042,58.54330944835705,2409.6893664431973,11.68396831647763,0
44.27364825385736,21.406544429410843,84.68828517829324,3649.1749049697337,11.797100850734813,0
50.06862298359316,23.710388645952772,42.86748903220729,1710.2971631065118,12.296030534390267,0
43.30688683103013,21.620863648649294,42.75363207250295,1889.06882060332,12.072688534152737,0
50.47169492711418,25.324901607526307,88.65165817112748,3948.4019363878665,12.222520584107443,0
42.66486545023575,21.825120061495646,66.05608966382026,2589.66980240543,12.129947655226182,0
39.51788501549912,22.516907725691485,60.47080327602134,2430.2355629286594,12.059097546476119,0
58.32801814063066,24.220275826054504,76.45161173052031,3191.1150576025475,11.953638114158474,0
41.3774113684055,21.153703525349066,82.11396063213842,3574.5034488123283,12.057182081157723,0
50.26910457625829,23.341189901906194,52.072080810664396,2184.664193645638,12.217494628629353,0
57.47806062038635,24.960714131423643,51.12587448428389,2120.815310334799,12.123830838475115,0
44.8991105330619,20.58877514815816,97.48904486559289,4088.7158687171927,12.025021545727016,0
46.32595538932523,23.276950787798455,75.37985838307415,3175.843178258279,11.974147939620053,0
52.747252723377166,23.389824191372636,63.406988637656085,2625.9822465786215,12.07474853812063,0
58.88033724402888,24.172734307665966,88.08650168017039,3798.9815197682424,11.920193608906414,0
42.128682343164066,21.144573933682878,71.50953752667503,2966.589332684769,12.074771161562168,0
48.11842808826895,21.019315080373584,54.49976862247488,2245.280540742555,11.895306676350593,0
41.38794477862138,23.782912348425345,52.40411833849443,2174.2232792851382,11.946911866877187,0
49.086270987756635,23.44547700984978,63.8115559701893,2758.397594155283,11.845844180067525,0
51.58096738274727,23.375739275518814,91.59375161559278,3951.940279490822,11.934035543385852,0
46.39192446371507,23.519672314245465,43.68687496265554,1883.067316659695,11.897440851227064,0
47.238011914680875,21.979962917632264,53.111560045285785,2213.632712576686,12.253787308666366,0
42.8990199358968,23.348380545741506,93.58910913115548,4023.5078886851556,11.865825636415831,0
51.90208037823699,23.439608709948022,47.30407413815503,2165.0899908315446,12.057725294341184,0
56.262638366259345,21.928472872960448,77.77754309585009,3340.719997832299,11.857967652096963,0
47.215798548094355,25.798661766717135,52.810682087261505,2302.309912341181,12.007034405501418,0
47.97471878205339,23.71074938136768,76.3520108507133,3210.9629489855956,12.043487310293159,0
52.228322232921116,21.213044754196027,62.986250010653926,2597.036873559837,11.722334448911445,0
59.25737472888716,23.984830412950746,46.10061378585951,1932.8982039535563,11.79034477675167,0
40.57883862140543,21.537977494659017,74.94850405324638,3143.270694555115,11.856799021314302,0
51.16791848111798,24.18062690561368,80.98256482507516,3411.0193928582266,11.80451446889272,0
54.436678302428255,24.737893368511106,80.81635713794816,3477.410496754726,12.012612780291828,0
49.156638178699346,21.768976522472435,78.22206454436258,3201.907076718987,12.03638703131323,0
37.584311792603955,24.445064193866482,70.01348685613274,3035.8636528565585,11.840539206694869,0
54.625711446257384,23.619171390404748,71.16835701155954,2890.1531522273945,12.018629765539883,0
61.3491083465356,24.233090239991736,78.13840658847758,3356.4962451079796,11.936388207934293,0
54.54515998099794,25.84518947398092,81.41556170479846,3559.5996485062683,11.985078594964667,0
44.44528150623012,22.631917825995693,79.2926043298831,3419.8065576671343,11.905736506559112,0
46.79063227527807,21.869395753463767,75.2167338948071,3303.6980557619586,12.073148509869322,0
60.285206761495274,21.665728355561715,49.350339088247104,1970.1550509060914,12.245239388540652,0
55.23605981771519,21.77628457255184,52.63699230957171,2332.913861957502,12.116150132342787,0
54.72450714618482,22.884347435878844,55.6134412621209,2197.540086956246,12.209008627301868,0
53.650203463431225,23.511727962224967,95.17969942525013,4187.314522293437,11.789576282534057,0
47.4482135258492,23.41503619899503,85.56370550781799,3595.0679443856734,11.89864363465903,0
51.037347789619425,24.240774873554034,73.1720091722127,3110.5600852541293,12.084785374919703,0
50.55196642374577,23.019502837816862,55.12341571264281,2276.180331594463,12.226244126232517,0
56.477747012122634,25.180301115735976,46.653491394650274,1972.5110161742252,12.097566064035986,0
59.656528115744486,22.603014750143068,93.92555355879848,4014.8971901159503,11.84606638719392,0
61.79028257064319,27.080253749884427,93.55996094937503,4018.0505567522987,11.934801399777168,0
43.42219488687127,23.93850102164751,46.64173574174149,2050.0901045136065,12.050010665488221,0
51.05823347878187,21.714263665375576,87.83299996578977,3859.1099987245325,11.975301071755387,0
53.81424132391571,21.39366125290833,66.79870415859476,2874.623777127647,11.880184131342244,0
55.43687060373259,23.723708622864777,59.438015969832406,2562.6604052738385,11.956461833498336,0
46.88940324168671,22.664805822011225,84.34627217252243,3502.8292626789807,11.997834597186063,0
69.55565603574831,24.07100074113814,76.85977246364384,3278.0584843176975,11.837261804178363,1
44.04734906287361,23.709856436860317,86.80180645560024,3796.1617117896003,12.14767636088051,0
44.3916259510184,22.890756631014693,44.459731637976226,1864.8572078692036,11.934057776616145,0
51.13137991046685,21.729809422897393,59.11522119744738,2525.586631404368,11.989113566053382,0
61.42854749275432,20.7277291629712,59.15901102500415,2508.0799486056426,12.155257905558598,0
45.31305846767444,22.330227571899467,59.78518553726593,2607.1129956017307,11.981250200084107,0
50.68962799760325,24.28459819148521,70.14879235862833,3049.9494560920334,12.147053824266239,0
57.78490265428947,23.321140616195304,56.98082818485685,2315.142646313779,11.84561987086249,0
49.02421890260561,21.131391831932017,66.66301660525119,2803.154867933281,12.064943387192443,0
49.252148261594996,23.259771388776773,62.06665558692495,2626.709880600241,12.125898353357092,0
54.971773480913576,23.577976069593255,84.11776288123068,3605.0632760970216,11.875519800228142,0
51.30932178707586,21.6742138456983,76.210047740503,3253.5526164144217,11.973244561145039,0
57.41322037273905,23.230587658918292,79.21776593903893,3403.6212666825995,11.976348662305414,0
58.836126412061176,23.087313077669,52.63503364495867,2142.037078539467,12.031445882572456,0
51.12756291328624,21.285544553254066,59.53012991961336,2458.9714476562876,12.071220242600965,0
53.28707739279228,23.536681040522424,41.26992685672446,1818.60537614305,11.863319070206654,0
53.125842683269155,23.841176789552353,46.502482437590196,1924.4523064233904,11.990991771254802,0
55.559360204658645,24.624576864762915,55.90325391933324,2471.170172310665,12.238697726036186,0
52.91172690528114,24.580703078052355,43.92782327812127,1739.5500992044433,12.158081518743721,0
48.929845054130624,20.933495948064362,76.15794402128215,3178.017490841171,12.119076576786576,0
56.77302516509077,21.593262440127315,99.88780695542951,4369.921413782081,11.971083060309805,0
60.86924998294325,23.77255290081299,46.04891284392331,1902.7093839566737,12.319324623709068,0
42.72536125856779,23.770678926368312,89.2738127601559,4027.351200948018,12.15447212827594,0
51.83269843990249,23.77257152945907,47.12897483590883,1853.2527843476148,12.005612830189415,0
52.646930635310675,28.779097235982082,80.19484112778616,3364.8972141277513,12.033061607338606,0
49.99050696712332,23.856335766039752,78.58945618354103,3253.017854702969,11.931172551789144,0
55.11844571868283,24.7033484602709,94.16301608867195,3923.5467513598987,12.059005753673746,0
56.447632874494616,24.431002645239804,46.836736820830744,2037.822993305293,12.088961255059036,0
51.304328215290624,23.977086876958698,58.92666796491387,2391.7760802736643,12.105391212682065,0
39.04705412470267,22.527096133039482,45.446785621281144,1731.9679529599903,11.972897416171433,0
46.34818034728282,24.138453830739902,64.44299954826603,2854.4469880646025,11.77894509935585,0
55.21976019939464,21.840762178193643,94.6955904134467,4096.710577671215,12.036268251926973,0
34.202213557680395,22.644772089889987,86.89138906371136,3762.8186863576593,12.10601902588959,0
57.396517588348345,22.271954678256346,83.37400602671914,3494.838703425127,11.85321699894672,0
54.250191152946726,23.122811209079483,71.98165029176212,3274.628959100263,11.986375113300694,0
62.369044339190395,26.47198785001026,93.00914454013137,3841.9753116450142,12.201219873786059,0
47.00768708982662,20.19910221111238,66.9665078944797,2843.6211910291,11.819478741289494,0
39.66095774142434,24.02939028556177,48.9811400260383,1941.7028049901803,11.957439847531731,0
51.16310204225451,20.58092619321552,90.25511338724675,3886.901453818347,12.223070872190753,0
57.940020945545896,22.29210220131585,56.77829968310361,2330.7322311514918,12.023657303117066,0
58.181756728531575,24.633425895451047,43.218012461466884,1973.7382040414632,11.921098225763965,0
47.120271127714986,23.096420028643195,47.56228184012748,1994.9420963578007,11.99894526103344,0
49.90394928588192,21.38338283310604,76.5435349716489,3188.1605647032693,12.123887569841742,0
46.73002682343051,21.927044436110048,76.42491783527035,3233.135391382933,11.969474169722437,0
47.10379783826578,24.019396623402013,55.610990264922066,2469.8102602669014,12.08963731724086,0
55.6367814795034,21.904450052424295,83.63080887675875,3577.8581590052486,12.035248523801362,0
44.13949401678199,23.324687884372963,86.41840932397207,3782.5152289062785,12.047561761552297,0
45.70545917636605,23.068357759855722,95.23015756801709,4186.844823166379,12.09923122665122,0
43.39844567775696,22.022599478591275,75.09624992069422,3336.1937310297444,11.955775787554007,0
45.27443099419371,26.21591613398799,86.76540184885437,3668.7598472268046,11.858323387069158,0
52.82936428453264,23.950878533477017,85.18598078629802,3553.197835429203,12.071159340817065,0
54.93130441090544,19.962286120013587,55.46854290803157,2125.271548786765,11.980139383083484,0
50.17042093468255,23.27968147215414,58.613555676259566,2590.2743606885438,11.932783316112992,0
40.97283349946242,22.00732030284742,68.70894374517229,2842.83897402237,12.078957793396206,0
57.31831724064651,24.278650002194336,41.14233805175491,1596.4197889910893,12.191602062179054,0
59.92542941656078,21.81121889235095,57.843866389463415,2475.2194084754747,11.976813242547182,0
46.950441392920084,22.827895337799653,68.43297240065428,2982.0658127162824,12.001267430783717,0
48.88615531816438,23.757480918470687,46.48415771686862,2009.5039061461118,11.822734917131044,0
55.39259657175555,24.298632791255184,47.576553266507524,2008.4066889042579,11.96659580873822,0
58.93079787612665,21.199555389416336,67.79420414424047,2852.5032428637855,12.033193567027627,0
47.37924327188722,22.498248146238577,83.85790189515586,3471.1955043364005,11.99693338519684,0
42.29288334726934,22.287582033258566,90.02493585524098,3771.6416630649337,11.945676625071885,0
53.80851778877387,22.020006151139434,72.77883385028491,3240.4350482470004,12.108876250520035,0
58.44258979927544,25.648181360421646,68.48493925280387,2972.81815875022,12.008701151786743,0
51.64426126905279,23.607472566441434,63.05683410758532,2540.589901153487,12.388320467757248,0
45.75987451055273,21.108674068497432,51.57693954625637,2206.760634515093,12.031157889728416,0
58.34306530653444,24.376792920582165,48.79372016886188,2020.8396823057005,11.588024572096433,0
57.351450322806734,26.18323429551895,87.51378709970848,3911.596423602149,11.833195258689729,0
47.938084789405764,24.54869789082672,67.90039793274016,2771.744899577142,12.079817891890455,0
49.015513438903014,20.72094505106898,87.41921472878528,3926.0120013219625,11.90350353000883,0
42.16340369855274,22.273648890700624,82.24498215403779,3668.877149202496,11.912815459825568,0
57.01570946240746,24.900366723779936,51.63375486300273,2048.9454333598196,11.814115523407091,0
48.365094385274695,21.93849580157183,70.61843585267354,2825.0240622093193,11.928490129402451,0
49.05146414791092,23.66572914221934,66.64099782536084,2844.99989976648,12.029089163381142,0
51.9647041692294,24.161951080144004,65.4324103654418,2768.676119512535,12.057875357158188,0
49.85145048861436,21.609604292632877,72.55426295222884,3003.196672469829,11.847015652275335,0
56.28029233530066,22.9107119659073,98.92491406452628,4245.570829580918,12.120810916997472,0
49.68464217784772,18.138098989896392,88.77403586024471,3848.421249854912,11.821294636529261,0
48.52496286524175,21.463418537998564,94.2227458978235,4103.714391326769,12.065693416348687,0
55.203156671224235,22.62114777291026,41.778374990562256,1841.03869074895,12.050557016195505,0
51.532748749202405,21.128325227052727,48.42018200755035,1977.9434308489463,11.859846272244827,0
50.889019138181226,25.448616955897453,45.08581961347381,1857.1343965925741,11.842002671087407,0
48.10647898364013,20.85478793305905,55.7938603039166,2370.129869796388,12.057343566090733,0
49.4505959368958,22.339933269954525,66.51354951799902,2903.273059910571,11.916017622209596,0
54.22767892497434,23.196110865929136,78.52319485935337,3434.5915454673104,11.971425098203516,0
50.95977424526932,25.161909933599173,70.04987597719612,2916.5904961282226,12.10310037268722,0
46.50375165470104,20.84620677323084,94.19103489478839,3979.2468419086636,12.071870574184647,0
64.55728948483619,24.74474562823244,96.39135753363183,4187.051543079588,11.862608322735815,0
56.653762482012006,23.01534959152938,49.811257071847535,2100.429729825313,11.991963121455477,0
44.96413303687724,21.527737023428074,91.17477521588711,3999.693208910198,11.859792719716074,0
55.11880117504809,23.693155211394906,68.90333224079806,2836.3361469142296,12.130490842493451,0
52.008689937291265,23.298589543360205,67.19976827904306,2841.1999532879063,12.230477529642256,0
52.44898173582237,22.099674684261807,87.0963609090741,3706.2251527688804,11.873235702720992,0
51.928751074875656,23.104703127485028,45.58843054269259,1839.2170627127548,11.995324934405046,0
57.55988547761878,22.422029604707358,92.9495876451488,4030.4245898797503,12.137619151699667,0
53.24399808578555,23.170276017876873,80.25180127285688,3536.2134662644676,12.003631651249245,0
51.62066382249584,23.99319601178157,92.51569645947987,4072.8583246883263,12.084225793107064,0
59.63216868611613,25.37902522421803,99.66865466245737,4203.579761872311,12.007740949726642,0
50.542986998286956,21.143276751759725,71.0802671414352,3083.9236097011353,11.841479443816933,0
54.92842153795875,26.1995500619844,45.59573187453574,1908.7405431314596,12.017838752576681,0
49.956003915632934,20.071868300716247,49.99143177585319,2171.7095780968025,12.169092545884958,0
50.210668217248426,22.772322357446626,59.41709455325859,2603.215241600013,12.047143810471137,0
51.937837767699676,23.882475809726866,46.21317652808257,1968.8177934963005,12.243551142568379,0
47.90132026903132,23.42148780160255,88.9205095682662,3669.466283989978,11.734274421146786,0
45.55894740252584,22.06595072026911,57.81207106196611,2362.3198325811563,12.05685711744603,0
44.696394305569456,22.687816624464087,98.55317128119191,4302.303706081761,11.902798802222524,0
41.908598877229295,22.26049859801175,82.15548591591134,3419.5379547063308,11.868655325831135,0
44.83764869627635,22.115952864583683,50.40582221533346,2101.968898286686,12.20016279128576,0
51.22880093872998,24.274403145531537,68.56255881663643,2783.4245425193735,11.961749253346593,0
52.154228723621394,23.53552322894757,68.01305329799926,2681.5316668743076,11.947268210800004,0
48.33285622822318,21.96063560710902,69.55069950001803,2857.246920966854,12.051536382767832,0
38.21517887238573,24.349399813149876,72.14147023857613,3057.856574765894,11.677122232043056,0
60.908467427888965,23.460949281314914,41.870384939063854,1641.229433641401,12.20322989098255,0
58.73817391560073,24.21929317825844,81.1780675446174,3471.656629772384,12.28566454711712,0
54.61900237018819,23.944443262885418,69.2315065173066,3100.657646036551,12.137267016753334,0
61.2014515189365,21.756507483616893,87.45792393212193,3814.5228642245706,12.06179846108571,0
44.29554373480228,22.159728439704544,88.92097439562583,3907.087091411952,11.96751368592878,0
63.44669113144092,24.12094040768489,53.832107319503045,2303.356023142416,11.838718152182672,0
46.12427093764691,23.915555398150197,42.90537678560667,1589.3115264147502,12.179109572359915,0
52.40107516080192,22.96864760905378,82.19403136673935,3417.7379346463517,12.13745124349033,0
43.53296712415795,23.17599107496317,98.66576730783245,4220.279896722713,12.067517438237608,0
53.004661916948834,24.916497343682636,66.79947919485406,2752.8656982278103,12.050044333417251,0
52.429641904736584,22.112642916746253,55.576768575615745,2491.2447996342353,12.045088862079796,0
50.89250408494773,23.820646071755057,49.40031367500886,1977.4775811973414,11.9211094920316,0
54.97997568588998,22.69671102134916,57.246735843435104,2311.5369244963845,12.375175324189772,0
51.26756489208272,22.67347819515917,59.67517308228699,2706.96003559477,11.957156468921653,0
49.513676907715734,24.648165277980784,65.43248460606787,2695.5904994329085,11.935994370978234,0
48.837244616668016,24.238124523482046,79.32442739287518,3517.7658605194206,12.168090946806773,0
57.08574708969513,24.220264454000958,56.389783364813624,2534.840733496756,11.995619134136348,0
49.03576603188969,24.958218210731495,43.05860580812056,1638.2686218480633,11.997150822712074,0
56.52392358535876,23.03150576244914,62.39671669436318,2718.4866655314536,12.21218540581197,0
59.35920021393403,24.022929456942446,91.33777696954454,3994.635170174098,12.101792286832556,0
40.52231669103304,22.534599865109815,69.90109065111302,2876.484670451925,12.109412782016143,0
58.28380785253887,23.486249528732664,97.88702546472459,4252.387590415322,11.787343425871093,0
63.16732160911667,22.804785418448475,70.2172918653239,2995.993017575193,12.060081026791357,0
52.657516514700646,23.145493947489076,56.55392901531087,2383.1146272684027,11.849158809660768,0
55.4872406499243,23.89273553815537,51.59883983471288,2110.663903174349,11.931750898988263,0
55.994700921364746,21.77266897514979,81.67146980713459,3515.5862387962175,12.026346190434422,0
52.48568702245406,26.13858091352819,72.18287714664618,3057.9581249067587,11.994568529688662,0
50.58465526897766,21.490973927750446,76.23993573972649,3296.1173395748356,12.098132745904316,0
41.29351990307975,21.1787170808184,85.30760736004787,3627.1785681130114,12.11560494777624,0
